BANC,MCNS,FAFB
720575941543650665,47981,720575940619233195
720575941475351611,44822,720575940629389723
720575941461065997,55262,720575940628144978
720575941573370696,70061,720575940634280674
720575941564709127,165722,720575940617806475
720575941532248707,542874,720575940645264238
720575941434406944,63702,720575940615540934
720575941489130471,543013,720575940614668194
720575941529529547,58746,720575940611645333
720575941431457528,24938,720575940614452672
720575941557207076,529508,720575940615098043
720575941458157894,61750,720575940623732715
720575941504418498,52988,720575940624921240
720575941554140755,542508,720575940632671827
720575941503856471,72171,720575940634460055
720575941558033956,539686,720575940625879537
720575941594674213,115463,720575940608626697
720575941495704775,520617,720575940634466144
720575941506954775,122829,720575940616953467
720575941415291164,74363,720575940625760912
720575941560106222,813163,720575940622969528
720575941492463742,549391,720575940621445569
720575941629715170,96085,720575940636315534
720575941412319889,95023,720575940640083408
720575941504569925,91126,720575940628376586
720575941563775634,23743,720575940643448430
720575941641679461,468050,720575940632088601
720575941611584742,810470,720575940603460640
720575941591005438,183421,720575940634126949
720575941514674010,578432,720575940637906365
720575941519896792,822779,720575940651505654
720575941502278283,79898,720575940612072562
720575941590913420,546117,720575940611541198
720575941459880147,83236,720575940620964443
720575941624272330,96265,720575940640120142
720575941351666224,75772,720575940605598176
720575941631498693,49701,720575940621309935
720575941614056601,101883,720575940628919281
720575941451069262,101145,720575940623583882
720575941452176041,43248,720575940616869789
720575941689787800,529261,720575940615935889
720575941581653113,115312,720575940616137755
720575941609380070,119476,720575940625715388
720575941404819568,804499,720575940630865724
720575941610206125,532818,720575940615398075
720575941485372934,31978,720575940615462978
720575941489802697,27331,720575940626630735
720575941410315947,808958,720575940623766458
720575941533119242,66195,720575940625322172
720575941490474188,806441,720575940620362049
720575941392605956,38163,720575940611857066
720575941485571650,56922,720575940623420659
720575941605875565,543734,720575940613911186
720575941484555586,52343,720575940618647616
720575941495001984,76935,720575940620590831
720575941550910014,109235,720575940627708815
720575941532377522,35781,720575940617092025
720575941526489220,267704,720575940614035485
720575941406724911,65431,720575940620676312
720575941450211194,49217,720575940630830458
720575941587857988,117031,720575940633875100
720575941410567083,15154,720575940617398996
720575941628851682,102612,720575940619840193
720575941686568943,144280,720575940620006516
720575941460763024,93666,720575940607001986
720575941438622738,100997,720575940631976729
720575941604011193,483867,720575940621003617
720575941629179362,31168,720575940620559297
720575941505973377,34992,720575940625815562
720575941426986836,807525,720575940632085900
720575941574238984,27413,720575940615484940
720575941511849036,47551,720575940612898161
720575941408954798,40016,720575940628632143
720575941442121051,59456,720575940614103505
720575941462275597,39678,720575940618877531
720575941580325713,57244,720575940623087859
720575941390994948,41527,720575940618911901
720575941409118123,48249,720575940625521899
720575941470879863,57180,720575940631305068
720575941550989118,59509,720575940641369296
720575941565416290,116484,720575940641369808
720575941481594703,106247,720575940618637632
720575941485360848,58126,720575940623207885
720575941488160464,124384,720575940644157988
720575941504052133,85428,720575940631630893
720575941466743062,43147,720575940627996315
720575941617749717,359209,720575940635146926
720575941453115561,525989,720575940612783218
720575941570901576,67547,720575940608090069
720575941490739509,62334,720575940628349829
720575941463470861,74108,720575940623466220
720575941459064304,118588,720575940616514098
720575941620351359,122376,720575940611572344
720575941515826778,144944,720575940622945973
720575941626024859,99730,720575940629280667
720575941625627338,811277,720575940632388968
720575941459108592,808125,720575940629868503
720575941564443136,808581,720575940631619180
720575941538818709,806675,720575940618248605
720575941553937435,800869,720575940612246186
720575941599320000,812956,720575940623242776
720575941449847901,811077,720575940621617065
720575941435198350,808541,720575940623618525
720575941511110416,809173,720575940621611435
720575941439477215,815821,720575940610139854
720575941459617862,104689,720575940627143098
720575941535349018,59243,720575940618640897
720575941533196376,104261,720575940627921924
720575941443276970,30990,720575940622064255
720575941566240615,95036,720575940632064331
720575941430856585,115452,720575940646523188
720575941567605498,125920,720575940626947227
720575941428961784,86824,720575940629033003
720575941498154107,40998,720575940630800762
720575941461903315,106932,720575940618044417
720575941608156269,110612,720575940638290148
720575941436567084,120486,720575940607848578
720575941614023699,72512,720575940628558023
720575941653835537,97509,720575940621268651
720575941483757309,30792,720575940607703497
720575941632402924,807634,720575940627398745
720575941526456486,451297,720575940615594869
720575941484102918,58787,720575940624215590
720575941566179382,46105,720575940623434281
720575941400420899,542378,720575940626610831
720575941452755527,52981,720575940610470724
720575941476544820,163573,720575940616611189
720575941435931936,521184,720575940625159688
720575941411223211,223079,720575940624717043
720575941516738195,543068,720575940618052097
720575941477562689,155688,720575940630269911
720575941492400048,952955,720575940628166419
720575941680254141,180407,720575940616444347
720575941442419882,120618,720575940613886189
720575941651402993,105687,720575940627861832
720575941493140656,809043,720575940636646830
720575941453047623,800649,720575940626883902
720575941642276453,23076,720575940604494694
720575941481710927,146613,720575940613516402
720575941393235972,500145,720575940612527310
720575941444706986,805963,720575940630358528
720575941438780716,295340,720575940623252521
720575941592735958,803606,720575940617078489
720575941429179311,805140,720575940606269617
720575941652179733,805291,720575940621638721
720575941615091865,36671,720575940629025015
720575941560332303,26612,720575940629346304
720575941578695257,28869,720575940612322417
720575941411851691,63911,720575940623088309
720575941477951297,804920,720575940625824999
720575941431422127,805557,720575940626491934
720575941642239570,32886,720575940627775242
720575941612189542,23975,720575940636716863
720575941479011178,905485,720575940622996941
720575941481745917,804745,720575940631626491
720575941593425259,818953,720575940625951321
720575941510326800,815053,720575940607873202
720575941480055008,293304,720575940605426609
720575941473911392,807644,720575940611612018
720575941563485842,43196,720575940630454076
720575941556718500,40158,720575940628747793
720575941604466366,25826,720575940617479825
720575941610808906,194006,720575940621696091
720575941565518999,77833,720575940627586560
720575941489145550,53187,720575940660914561
720575941536194314,114516,720575940619246144
720575941566925870,93822,720575940613234838
